1, 231.50749974887032
2, 231.572435918011
3, 231.64243438778232
4, 231.71747132744608
5, 231.79752139358297
6, 231.88255777824267
7, 231.97255225910774
8, 232.06747525144638
9, 232.16729586162668
10, 232.2719819419617
11, 232.38150014665115
12, 232.4958159885878
13, 232.61489389679534
14, 232.73869727426748
15, 232.86718855598164
16, 233.00032926686436
17, 233.13808007949123
18, 233.28040087131046
19, 233.42725078118622
20, 233.57858826506558
21, 233.73437115058266
22, 233.89455669042
23, 234.05910161425993
24, 234.22796217916604
25, 234.4010942182465
26, 234.57845318746033
27, 234.75999421043963
28, 234.94567212120916
29, 235.13544150469764
30, 235.3292567349427
31, 235.5270720109049
32, 235.72884138981277
33, 235.93451881797316
34, 236.14405815898965
35, 236.3574132193403
36, 236.5745377712759
37, 236.79538557300742
38, 237.0199103861591
39, 237.2480659904717
40, 237.47980619574764
41, 237.71508485103527
42, 237.95385585105672
43, 238.1960731398898
44, 238.441690711918
45, 238.69066261007103
46, 238.94294292137786
47, 239.19848576986448
48, 239.45724530682716
49, 239.71917569851936
50, 239.9842311112906
51, 240.2523656942226
52, 240.5235335593058
53, 240.79768875920695
54, 241.07478526267695
55, 241.35477692765295
56, 241.63761747210933
57, 241.9232604427152
58, 242.21165918135753
59, 242.50276678959094
60, 242.8703887479055
61, 243.16741833678407
62, 243.46700224845299
63, 243.76909212097692
64, 244.073639134024
65, 244.38059396186915
66, 244.68990672482857
67, 245.0015269392057
68, 245.3154034658294
69, 245.63148445727043
70, 245.94971730382346
71, 246.27004857834635
72, 246.59242398005165
73, 246.9167882773488
74, 247.24308524984005
75, 247.57125762957693
76, 247.90124704168872
77, 248.23299394449842
78, 248.56643756924865
79, 248.90151585956124
80, 249.23816541076442
81, 249.57632140922192
82, 249.91591757180862
83, 250.25688608567881
84, 250.59915754848333
85, 250.9426609091933
86, 251.2873234096985
87, 251.6330705273513
88, 251.97982591863493
89, 252.3275113641399
90, 252.67604671503912
91, 253.02534984125683
92, 253.375336581534
93, 253.72592069559616
94, 254.07701381863552
95, 254.42852541832534
96, 254.78036275458552
97, 255.13243084232636
98, 255.48463241739785
99, 255.83686790597517
100, 256.1890353976144
101, 256.5410306222131
102, 256.89274693110997
103, 257.24407528256046
104, 257.5949042318212
105, 257.9451199260759
106, 258.29460610443135
107, 258.64324410320984
108, 258.99091286675616
109, 259.337488963974
110, 259.6828466107974
111, 260.0268576987948
112, 260.36939183009196
113, 260.71031635879143
114, 261.04949643905
115, 261.3867950799654
116, 261.72207320740466
117, 262.0551897328931
118, 262.38600162966367
119, 262.7143640159462
120, 263.0401302455591
121, 263.3631520058401
122, 263.6832794229346
123, 264.00036117443284
124, 264.31424460932453
125, 264.62477587521437
126, 264.9318000527123
127, 265.23516129689045
128, 265.53470298566697
129, 265.8302678749497
130, 266.12169826034574
131, 266.40883614521334
132, 266.6915234148025
133, 266.96960201620476
134, 267.242914143802
135, 267.5113024298772
136, 267.774610140021
137, 268.0326813729445
138, 268.28536126427804
139, 268.53249619391477
140, 268.77393399643177
141, 269.0095241740992
142, 269.2391181119678
143, 269.4625692945039
144, 269.67973352322565
145, 269.89046913477574
146, 270.09463721885317
147, 270.2921018354153
148, 270.482730230551
149, 270.66639305041775
150, 270.84296455263245
151, 271.0123228145008
152, 271.17434993747287
153, 271.3289322472118
154, 271.4759604886708
155, 271.61533001557933
156, 271.74694097375044
157, 271.8706984776341
158, 271.9865127795577
159, 272.0942994311107
160, 272.1939794361548
161, 272.28547939496013
162, 272.3687316389954
163, 272.44367435592824
164, 272.51025170441886
165, 272.56841391832614
166, 272.61811739997347
167, 272.6593248021627
168, 272.69200509865686
169, 272.7161336428929
170, 272.73169221472455
171, 272.7386690550356
172, 272.7370588881053
173, 272.7268629316491
174, 272.70808889450103
175, 272.6807509619444
176, 272.64486976874235
177, 272.60047235996035
178, 272.5475921397131
179, 272.48626880801277
180, 272.41654828593215
181, 272.3384826293361
182, 272.252129931475
183, 272.1575542147651
184, 272.0548253121209
185, 271.9440187382331
186, 271.82521555122025
187, 271.69850220510796
188, 271.56397039361866
189, 271.42171688577884
190, 271.27184335387193
191, 271.1144561942853
192, 270.9496663418183
193, 270.7775890780294
194, 270.5983438342172
195, 270.41205398963507
196, 270.2188466655484
197, 270.01885251574805
198, 269.8122055141324
199, 269.59904273997324
200, 269.37950416147305
201, 269.1537324182202
202, 268.92187260313545
203, 268.68407204449574
204, 268.4404800886087
205, 268.1912478836944
206, 267.9365281655162
207, 267.67647504528327
208, 267.4112438003277
209, 267.1409906680365
210, 266.8658726434971
211, 266.5860472812894
212, 266.30167250183314
213, 266.0129064026711
214, 265.7199070750452
215, 265.42283242608977
216, 265.1218400069429
217, 264.8170868470453
218, 264.50872929486775
219, 264.1969228652816
220, 263.88182209375384
221, 263.56358039752627
222, 263.24234994390343
223, 262.91828152575204
224, 262.591524444285
225, 262.2622263991776
226, 261.9305333860385
227, 261.59658960123477
228, 261.2605373540437
229, 260.9225169860875
230, 260.5826667979787
231, 260.2411229830926
232, 259.89801956835583
233, 259.5534883619303
234, 259.2076589076503
235, 258.8606584460596
236, 258.5126118818788
237, 258.1636417577242
238, 257.81386823388493
239, 257.46340907396007
240, 257.1123796361448
241, 256.7608928699503
242, 256.4090593181358
243, 256.0569871236248
244, 255.704782041177
245, 255.3525474535805
246, 255.00038439213216
247, 254.6483915611692
248, 254.29666536641656
249, 253.94529994691783
250, 253.59438721031478
251, 253.24401687124697
252, 252.8942764926439
253, 252.5452515296863
254, 252.19702537621657
255, 251.84967941338417
